ch4_m3d,ccdf_P_X_gt_x
185.801,0.6875771287535993
186.5325,0.6871657754010696
187.10999999999999,0.6867544220485398
187.264,0.6863430686960099
187.30249999999998,0.6859317153434801
187.55660000000003,0.6855203619909502
187.62975,0.6851090086384204
187.6875,0.6846976552858905
187.88000000000002,0.6842863019333607
188.64999999999998,0.6838749485808309
189.42000000000002,0.6834635952283011
190.575,0.6830522418757713
190.96,0.6826408885232415
190.96,0.6822295351707117
190.96,0.6818181818181819
191.73000000000002,0.681406828465652
192.01874999999998,0.6809954751131222
192.19200000000004,0.6805841217605924
192.5,0.6801727684080625
192.5,0.6797614150555327
192.5,0.6793500617030028
193.703125,0.678938708350473
194.04,0.6785273549979433
194.04,0.6781160016454134
194.04,0.6777046482928836
194.04,0.6772932949403538
194.04,0.676881941587824
194.04000000000002,0.6764705882352942
194.04000000000002,0.6760592348827643
194.42499999999998,0.6756478815302345
195.31050000000002,0.6752365281777046
196.73499999999999,0.6748251748251748
196.7735,0.674413821472645
197.12,0.6740024681201151
197.50500000000002,0.6735911147675854
197.89000000000001,0.6731797614150555
197.89000000000001,0.6727684080625257
198.0825,0.672357054709996
200.10375,0.6719457013574661
200.2,0.6715343480049363
200.2,0.6711229946524064
200.2,0.6707116412998766
200.2,0.6703002879473468
200.97,0.6698889345948169
200.97,0.6694775812422871
200.97,0.6690662278897572
200.97,0.6686548745372275
201.894,0.6682435211846977
202.125,0.6678321678321678
204.08850000000004,0.6674208144796381
204.14625,0.6670094611271082
204.82,0.6665981077745784
205.18575000000004,0.6661867544220486
205.59000000000003,0.6657754010695187
205.59000000000003,0.6653640477169889
206.745,0.664952694364459
207.178125,0.6645413410119292
207.89999999999998,0.6641299876593993
207.89999999999998,0.6637186343068696
209.209,0.6633072809543398
209.44000000000003,0.6628959276018099
209.53625000000002,0.6624845742492802
209.53625000000002,0.6620732208967504
209.825,0.6616618675442205
210.21,0.6612505141916907
210.67200000000003,0.6608391608391608
210.67200000000003,0.660427807486631
210.98000000000002,0.6600164541341011
211.365,0.6596051007815713
211.5575,0.6591937474290415
211.5575,0.6587823940765117
212.135,0.6583710407239819
212.23125,0.657959687371452
213.91562499999998,0.6575483340189223
215.061,0.6571369806663925
215.6,0.6567256273138626
215.6,0.6563142739613328
217.14000000000001,0.655902920608803
217.91,0.6554915672562731
218.29500000000002,0.6550802139037433
218.96875,0.6546688605512134
219.45,0.6542575071986837
219.45,0.6538461538461539
219.6425,0.653434800493624
220.836,0.6530234471410943
221.64450000000002,0.6526120937885644
221.64450000000002,0.6522007404360346
221.76,0.6517893870835048
221.76,0.6513780337309749
221.76,0.6509666803784451
221.76,0.6505553270259152
222.33749999999998,0.6501439736733854
222.53,0.6497326203208555
223.29999999999998,0.6493212669683258
223.29999999999998,0.648909913615796
223.29999999999998,0.6484985602632661
223.685,0.6480872069107364
224.07,0.6476758535582066
224.07,0.6472645002056767
224.07,0.6468531468531469
225.0325,0.646441793500617
225.30200000000002,0.6460304401480872
225.60999999999999,0.6456190867955574
226.38,0.6452077334430275
226.38,0.6447963800904977
226.76500000000001,0.6443850267379679
227.14999999999998,0.6439736733854381
227.92,0.6435623200329083
228.228,0.6431509666803785
228.228,0.6427396133278487
228.69000000000003,0.6423282599753188
229.075,0.641916906622789
229.15200000000004,0.6415055532702592
229.45999999999998,0.6410941999177293
230.23000000000002,0.6406828465651995
230.42249999999999,0.6402714932126696
230.42249999999999,0.6398601398601398
230.42249999999999,0.6394487865076101
230.99999999999997,0.6390374331550802
230.99999999999997,0.6386260798025504
230.99999999999997,0.6382147264500206
230.99999999999997,0.6378033730974908
230.99999999999997,0.637392019744961
230.99999999999997,0.6369806663924311
230.99999999999997,0.6365693130399013
230.99999999999997,0.6361579596873714
230.99999999999997,0.6357466063348416
231.154,0.6353352529823117
232.44375,0.6349238996297819
233.31,0.6345125462772522
233.31,0.6341011929247223
233.31,0.6336898395721925
233.454375,0.6332784862196628
234.08,0.6328671328671329
234.465,0.6324557795146031
234.465,0.6320444261620732
234.465,0.6316330728095434
234.465,0.6312217194570136
234.465,0.6308103661044837
234.85,0.6303990127519539
235.62,0.629987659399424
235.62,0.6295763060468943
235.81249999999997,0.6291649526943645
236.823125,0.6287535993418346
237.16,0.6283422459893049
237.16,0.627930892636775
237.69899999999998,0.6275195392842452
238.5075,0.6271081859317154
238.7,0.6266968325791855
239.08499999999998,0.6262854792266557
239.38337499999997,0.6258741258741258
239.63940000000002,0.625462772521596
240.24,0.6250514191690661
240.24,0.6246400658165364
240.52875,0.6242287124640066
241.395,0.6238173591114767
241.395,0.623406005758947
241.395,0.6229946524064172
243.32,0.6225832990538873
243.560625,0.6221719457013575
243.560625,0.6217605923488276
243.58950000000004,0.6213492389962978
243.95524999999998,0.620937885643768
244.475,0.6205265322912381
244.475,0.6201151789387084
244.475,0.6197038255861785
244.85999999999999,0.6192924722336487
245.245,0.618881118881119
245.245,0.6184697655285891
245.784,0.6180584121760593
245.91875,0.6176470588235294
246.01500000000001,0.6172357054709996
246.39999999999998,0.6168243521184698
248.32500000000002,0.6164129987659399
248.32500000000002,0.6160016454134101
248.61375,0.6155902920608802
248.61375,0.6151789387083505
249.28750000000002,0.6147675853558207
249.28750000000002,0.6143562320032908
249.28750000000002,0.6139448786507611
249.335625,0.6135335252982312
249.48000000000002,0.6131221719457014
250.40400000000005,0.6127108185931716
251.636,0.6122994652406417
251.79000000000002,0.6118881118881119
252.25199999999998,0.611476758535582
